movie_id,platform,age_0+,age_13+,age_16+,age_18+,age_7+,age_unknown,availability_multi_platform,availability_single_platform
5398,Prime Video,0,0,0,1,0,0,0,1
5399,Prime Video,0,0,0,1,0,0,0,1
5400,Prime Video,0,0,0,1,0,0,0,1
5401,Prime Video,0,0,0,0,0,1,0,1
5402,Prime Video,0,1,0,0,0,0,0,1
5403,Prime Video,0,0,0,0,0,1,0,1
5404,Prime Video,0,0,0,0,0,1,0,1
5405,Prime Video,0,0,0,0,1,0,0,1
5406,Prime Video,0,0,0,0,0,1,0,1
5407,Prime Video,1,0,0,0,0,0,0,1
5408,Prime Video,0,0,0,1,0,0,0,1
5409,Prime Video,0,0,0,1,0,0,0,1
5410,Prime Video,0,0,0,1,0,0,0,1
5411,Prime Video,0,0,0,0,0,1,0,1
5412,Prime Video,0,1,0,0,0,0,0,1
5413,Prime Video,0,0,0,0,0,1,0,1
5414,Prime Video,0,0,0,1,0,0,0,1
5415,Prime Video,0,0,0,0,1,0,0,1
5416,Prime Video,0,1,0,0,0,0,0,1
5417,Prime Video,0,1,0,0,0,0,0,1
5418,Prime Video,0,0,0,0,0,1,1,0
5419,Prime Video,0,0,0,1,0,0,0,1
5420,Prime Video,0,0,0,0,1,0,0,1
5421,Prime Video,1,0,0,0,0,0,0,1
5422,Prime Video,1,0,0,0,0,0,0,1
5423,Prime Video,0,0,0,1,0,0,0,1
5424,Prime Video,0,0,0,1,0,0,0,1
5425,Prime Video,0,0,0,0,0,1,0,1
5426,Prime Video,0,0,0,1,0,0,0,1
5427,Prime Video,0,0,0,1,0,0,0,1
5428,Prime Video,0,0,0,1,0,0,0,1
5429,Prime Video,1,0,0,0,0,0,0,1
5430,Prime Video,0,0,0,0,1,0,0,1
5431,Prime Video,0,1,0,0,0,0,0,1
5432,Prime Video,0,0,0,1,0,0,0,1
5433,Prime Video,0,1,0,0,0,0,0,1
5434,Prime Video,0,0,0,0,0,1,0,1
5435,Prime Video,0,0,0,0,1,0,0,1
5436,Prime Video,0,1,0,0,0,0,0,1
5437,Prime Video,0,0,0,1,0,0,0,1
5438,Prime Video,0,0,0,0,1,0,0,1
5439,Prime Video,0,0,0,0,0,1,0,1
5440,Prime Video,0,0,0,1,0,0,0,1
5441,Prime Video,0,0,0,1,0,0,0,1
5442,Prime Video,0,0,0,0,0,1,0,1
5443,Prime Video,0,0,0,0,0,1,0,1
5444,Prime Video,0,0,0,0,1,0,0,1
5445,Prime Video,0,0,0,1,0,0,0,1
5446,Prime Video,0,0,0,0,1,0,0,1
5447,Prime Video,0,0,0,0,0,1,0,1
5448,Prime Video,0,0,0,0,0,1,0,1
5449,Prime Video,0,0,0,1,0,0,0,1
5450,Prime Video,0,0,0,1,0,0,0,1
5451,Prime Video,0,1,0,0,0,0,0,1
5452,Prime Video,0,0,0,0,0,1,0,1
5453,Prime Video,0,0,0,1,0,0,0,1
5454,Prime Video,0,0,0,1,0,0,0,1
5455,Prime Video,0,0,0,0,1,0,0,1
5456,Prime Video,0,0,0,0,0,1,0,1
5457,Prime Video,0,1,0,0,0,0,0,1
5458,Prime Video,0,0,0,0,0,1,0,1
5459,Prime Video,0,0,0,0,0,1,0,1
5460,Prime Video,0,0,0,1,0,0,0,1
5461,Prime Video,0,0,0,0,0,1,0,1
5462,Prime Video,0,1,0,0,0,0,0,1
5463,Prime Video,0,0,0,1,0,0,0,1
5464,Prime Video,0,0,0,1,0,0,0,1
5465,Prime Video,0,0,0,0,1,0,0,1
5466,Prime Video,0,1,0,0,0,0,0,1
5467,Prime Video,0,0,1,0,0,0,0,1
5468,Prime Video,0,0,0,0,1,0,0,1
5469,Prime Video,0,0,0,1,0,0,0,1
5470,Prime Video,0,0,0,1,0,0,0,1
5471,Prime Video,0,0,0,0,0,1,0,1
5472,Prime Video,0,0,0,0,0,1,0,1
5473,Prime Video,1,0,0,0,0,0,0,1
5474,Prime Video,1,0,0,0,0,0,0,1
5475,Prime Video,0,0,0,0,0,1,0,1
5476,Prime Video,0,0,0,0,0,1,0,1
5477,Prime Video,0,0,0,0,1,0,0,1
5478,Prime Video,0,1,0,0,0,0,0,1
5479,Prime Video,1,0,0,0,0,0,0,1
5480,Prime Video,0,0,0,0,0,1,0,1
5481,Prime Video,0,1,0,0,0,0,0,1
5482,Prime Video,0,0,0,0,1,0,0,1
5483,Prime Video,0,0,0,0,1,0,0,1
5484,Prime Video,0,1,0,0,0,0,0,1
5485,Prime Video,1,0,0,0,0,0,1,0
5486,Prime Video,0,0,0,1,0,0,0,1
5487,Prime Video,0,0,0,1,0,0,0,1
5488,Prime Video,0,0,0,1,0,0,0,1
5489,Prime Video,0,0,0,1,0,0,0,1
5490,Prime Video,0,0,0,0,1,0,0,1
5491,Prime Video,0,0,0,1,0,0,0,1
5492,Prime Video,0,0,0,0,1,0,0,1
5493,Prime Video,0,0,0,1,0,0,0,1
5494,Prime Video,0,0,0,1,0,0,0,1
5495,Prime Video,0,0,0,0,1,0,0,1
5496,Prime Video,0,0,0,1,0,0,0,1
5497,Prime Video,0,0,0,0,0,1,0,1
5498,Prime Video,1,0,0,0,0,0,0,1
5499,Prime Video,0,0,0,1,0,0,0,1
5500,Prime Video,0,0,0,0,1,0,0,1
5501,Prime Video,0,0,0,0,0,1,0,1
5502,Prime Video,0,0,0,1,0,0,0,1
5503,Prime Video,0,0,0,0,0,1,0,1
5504,Prime Video,0,0,0,1,0,0,0,1
5505,Prime Video,1,0,0,0,0,0,0,1
5506,Prime Video,0,0,0,1,0,0,0,1
5507,Prime Video,0,1,0,0,0,0,0,1
5508,Prime Video,0,0,0,1,0,0,0,1
5509,Prime Video,0,0,0,1,0,0,0,1
5510,Prime Video,0,0,0,1,0,0,0,1
5511,Prime Video,0,1,0,0,0,0,0,1
5512,Prime Video,0,0,0,0,0,1,0,1
5513,Prime Video,0,1,0,0,0,0,0,1
5514,Prime Video,0,0,0,0,0,1,0,1
5515,Prime Video,0,0,0,1,0,0,0,1
5516,Prime Video,0,0,0,1,0,0,0,1
5517,Prime Video,0,0,0,0,0,1,0,1
5518,Prime Video,0,0,0,1,0,0,0,1
5519,Prime Video,0,1,0,0,0,0,0,1
5520,Prime Video,0,1,0,0,0,0,0,1
5521,Prime Video,0,0,0,1,0,0,0,1
5522,Prime Video,0,0,0,1,0,0,0,1
5523,Prime Video,0,0,0,1,0,0,0,1
5524,Prime Video,0,0,0,1,0,0,0,1
5525,Prime Video,0,0,0,1,0,0,0,1
5526,Prime Video,1,0,0,0,0,0,0,1
5527,Prime Video,0,0,0,1,0,0,0,1
5528,Prime Video,0,1,0,0,0,0,0,1
5529,Prime Video,0,0,0,0,0,1,0,1
5530,Prime Video,0,1,0,0,0,0,0,1
5531,Prime Video,0,0,0,1,0,0,0,1
5532,Prime Video,0,0,0,0,1,0,0,1
5533,Prime Video,0,0,0,0,0,1,0,1
5534,Prime Video,0,0,0,0,0,1,0,1
5535,Prime Video,0,0,0,1,0,0,0,1
5536,Prime Video,0,0,0,0,1,0,0,1
5537,Prime Video,0,0,0,1,0,0,0,1
5538,Prime Video,0,0,0,0,0,1,0,1
5539,Prime Video,0,0,0,1,0,0,0,1
5540,Prime Video,0,0,1,0,0,0,0,1
5541,Prime Video,0,0,0,0,0,1,0,1
5542,Prime Video,0,0,0,0,1,0,0,1
5543,Prime Video,0,0,0,0,1,0,0,1
5544,Prime Video,0,0,0,1,0,0,0,1
5545,Prime Video,0,0,0,0,1,0,0,1
5546,Prime Video,0,0,0,0,0,1,0,1
5547,Prime Video,0,0,0,0,0,1,0,1
5548,Prime Video,0,0,0,1,0,0,0,1
5549,Prime Video,0,0,0,1,0,0,0,1
5550,Prime Video,0,0,0,1,0,0,0,1
5551,Prime Video,0,0,0,1,0,0,0,1
5552,Prime Video,0,0,0,1,0,0,0,1
5553,Prime Video,0,0,0,1,0,0,0,1
5554,Prime Video,0,0,0,0,1,0,0,1
5555,Prime Video,0,0,0,1,0,0,0,1
5556,Prime Video,0,0,0,1,0,0,0,1
5557,Prime Video,0,0,0,0,0,1,0,1
5558,Prime Video,0,0,0,0,0,1,0,1
5559,Prime Video,0,0,0,1,0,0,0,1
5560,Prime Video,0,0,0,0,0,1,0,1
5561,Prime Video,0,0,0,1,0,0,0,1
5562,Prime Video,0,0,0,1,0,0,0,1
5563,Prime Video,0,0,0,0,0,1,0,1
5564,Prime Video,0,0,0,1,0,0,0,1
5565,Prime Video,0,0,0,0,0,1,0,1
5566,Prime Video,0,0,0,1,0,0,0,1
5567,Prime Video,0,0,0,0,1,0,0,1
5568,Prime Video,0,0,0,0,0,1,0,1
5569,Prime Video,0,0,0,1,0,0,0,1
5570,Prime Video,0,0,0,1,0,0,0,1
5571,Prime Video,0,0,0,0,0,1,0,1
5572,Prime Video,0,0,0,1,0,0,0,1
5573,Prime Video,0,0,0,1,0,0,0,1
5574,Prime Video,0,0,0,1,0,0,0,1
5575,Prime Video,0,0,0,1,0,0,0,1
5576,Prime Video,0,0,0,1,0,0,0,1
5577,Prime Video,0,0,0,0,0,1,0,1
5578,Prime Video,0,0,0,1,0,0,0,1
5579,Prime Video,0,0,0,0,0,1,0,1
5580,Prime Video,0,1,0,0,0,0,0,1
5581,Prime Video,0,0,0,0,0,1,0,1
5582,Prime Video,0,1,0,0,0,0,0,1
5583,Prime Video,0,1,0,0,0,0,0,1
5584,Prime Video,0,1,0,0,0,0,0,1
5585,Prime Video,0,1,0,0,0,0,0,1
5586,Prime Video,0,0,0,0,1,0,0,1
5587,Prime Video,0,0,0,1,0,0,0,1
5588,Prime Video,0,0,0,1,0,0,0,1
5589,Prime Video,0,0,0,1,0,0,0,1
5590,Prime Video,0,0,0,1,0,0,0,1
5591,Prime Video,0,0,0,1,0,0,0,1
5592,Prime Video,0,0,0,0,1,0,0,1
5593,Prime Video,0,0,0,0,0,1,0,1
5594,Prime Video,0,0,0,0,1,0,0,1
5595,Prime Video,0,0,0,0,0,1,0,1
5596,Prime Video,0,0,0,0,0,1,0,1
5597,Prime Video,0,0,0,0,1,0,0,1
5598,Prime Video,0,0,0,0,0,1,0,1
5599,Prime Video,0,0,0,0,0,1,0,1
5600,Prime Video,0,0,0,0,0,1,0,1
5601,Prime Video,0,0,0,1,0,0,0,1
5602,Prime Video,0,0,0,1,0,0,0,1
5603,Prime Video,0,0,0,1,0,0,0,1
5604,Prime Video,0,0,0,0,0,1,1,0
5605,Prime Video,0,0,0,0,1,0,0,1
5606,Prime Video,0,0,0,1,0,0,0,1
5607,Prime Video,0,0,0,1,0,0,0,1
5608,Prime Video,0,0,0,0,0,1,0,1
5609,Prime Video,0,0,0,1,0,0,0,1
5610,Prime Video,0,0,0,1,0,0,0,1
5611,Prime Video,0,0,0,0,0,1,0,1
5612,Prime Video,0,0,0,1,0,0,0,1
5613,Prime Video,0,0,0,1,0,0,0,1
5614,Prime Video,0,1,0,0,0,0,1,0
5615,Prime Video,0,0,0,1,0,0,0,1
5616,Prime Video,0,0,0,1,0,0,0,1
5617,Prime Video,1,0,0,0,0,0,0,1
5618,Prime Video,0,0,0,0,0,1,0,1
5619,Prime Video,0,0,0,1,0,0,0,1
5620,Prime Video,0,0,0,1,0,0,0,1
5621,Prime Video,0,0,0,1,0,0,0,1
5622,Prime Video,0,0,0,0,1,0,0,1
5623,Prime Video,0,0,0,1,0,0,0,1
5624,Prime Video,0,0,0,0,0,1,0,1
5625,Prime Video,0,0,0,0,0,1,0,1
5626,Prime Video,0,0,0,1,0,0,0,1
5627,Prime Video,0,0,0,1,0,0,0,1
5628,Prime Video,0,0,0,1,0,0,0,1
5629,Prime Video,0,0,0,1,0,0,0,1
5630,Prime Video,0,0,0,1,0,0,0,1
5631,Prime Video,0,0,0,1,0,0,0,1
5632,Prime Video,0,0,1,0,0,0,0,1
5633,Prime Video,0,0,0,1,0,0,0,1
5634,Prime Video,0,1,0,0,0,0,0,1
5635,Prime Video,0,0,0,1,0,0,0,1
5636,Prime Video,0,0,0,0,1,0,0,1
5637,Prime Video,0,0,0,0,0,1,0,1
5638,Prime Video,0,0,1,0,0,0,0,1
5639,Prime Video,0,0,0,0,0,1,0,1
5640,Prime Video,0,0,0,1,0,0,0,1
5641,Prime Video,1,0,0,0,0,0,0,1
5642,Prime Video,0,0,0,1,0,0,0,1
5643,Prime Video,0,0,0,0,0,1,0,1
5644,Prime Video,0,0,0,0,0,1,0,1
5645,Prime Video,0,0,0,0,1,0,0,1
5646,Prime Video,0,0,0,1,0,0,0,1
5647,Prime Video,0,0,0,0,0,1,0,1
5648,Prime Video,0,0,0,1,0,0,0,1
5649,Prime Video,0,0,0,0,1,0,0,1
5650,Prime Video,0,0,0,0,0,1,0,1
5651,Prime Video,0,0,0,0,0,1,0,1
5652,Prime Video,1,0,0,0,0,0,0,1
5653,Prime Video,0,0,0,1,0,0,0,1
5654,Prime Video,0,0,0,1,0,0,0,1
5655,Prime Video,0,0,0,1,0,0,0,1
5656,Prime Video,0,1,0,0,0,0,0,1
5657,Prime Video,1,0,0,0,0,0,0,1
5658,Prime Video,0,0,0,0,1,0,0,1
5659,Prime Video,0,0,0,1,0,0,0,1
5660,Prime Video,0,0,0,0,0,1,0,1
5661,Prime Video,0,0,0,0,1,0,0,1
5662,Prime Video,1,0,0,0,0,0,0,1
5663,Prime Video,0,0,0,1,0,0,0,1
5664,Prime Video,0,0,0,0,1,0,0,1
5665,Prime Video,0,1,0,0,0,0,0,1
5666,Prime Video,0,0,0,0,0,1,0,1
5667,Prime Video,0,0,0,0,0,1,0,1
5668,Prime Video,0,1,0,0,0,0,0,1
5669,Prime Video,0,0,0,1,0,0,0,1
5670,Prime Video,0,0,0,1,0,0,0,1
5671,Prime Video,0,0,0,0,1,0,0,1
5672,Prime Video,0,0,0,0,0,1,0,1
5673,Prime Video,0,0,0,0,0,1,0,1
5674,Prime Video,0,0,0,1,0,0,0,1
5675,Prime Video,0,0,0,0,0,1,0,1
5676,Prime Video,0,0,0,0,1,0,0,1
5677,Prime Video,1,0,0,0,0,0,1,0
5678,Prime Video,0,0,0,0,0,1,0,1
5679,Prime Video,0,0,0,1,0,0,0,1
5680,Prime Video,0,0,0,1,0,0,0,1
5681,Prime Video,0,0,0,1,0,0,0,1
5682,Prime Video,0,1,0,0,0,0,0,1
5683,Prime Video,0,0,1,0,0,0,0,1
5684,Prime Video,0,0,0,0,0,1,0,1
5685,Prime Video,0,0,0,1,0,0,0,1
5686,Prime Video,0,0,0,0,0,1,0,1
5687,Prime Video,0,0,0,0,0,1,0,1
5688,Prime Video,0,0,0,0,0,1,0,1
5689,Prime Video,0,0,0,1,0,0,0,1
5690,Prime Video,0,0,0,1,0,0,0,1
5691,Prime Video,0,0,0,0,1,0,0,1
5692,Prime Video,0,1,0,0,0,0,0,1
5693,Prime Video,0,0,0,1,0,0,0,1
5694,Prime Video,0,0,0,0,1,0,0,1
5695,Prime Video,0,0,0,0,0,1,0,1
5696,Prime Video,0,1,0,0,0,0,0,1
5697,Prime Video,0,0,0,1,0,0,0,1
5698,Prime Video,0,0,0,0,0,1,0,1
5699,Prime Video,0,0,0,0,0,1,0,1
5700,Prime Video,0,1,0,0,0,0,0,1
5701,Prime Video,0,0,0,0,0,1,0,1
5702,Prime Video,0,0,0,0,0,1,0,1
5703,Prime Video,0,0,0,0,0,1,0,1
5704,Prime Video,0,1,0,0,0,0,0,1
5705,Prime Video,0,0,0,0,0,1,0,1
5706,Prime Video,0,0,0,1,0,0,0,1
5707,Prime Video,1,0,0,0,0,0,0,1
5708,Prime Video,0,0,0,0,0,1,0,1
5709,Prime Video,0,0,0,0,0,1,0,1
5710,Prime Video,0,1,0,0,0,0,0,1
5711,Prime Video,0,0,0,1,0,0,0,1
5712,Prime Video,0,0,0,0,1,0,0,1
5713,Prime Video,0,0,0,1,0,0,0,1
5714,Prime Video,0,0,0,0,0,1,0,1
5715,Prime Video,0,0,0,0,0,1,0,1
5716,Prime Video,0,0,0,0,0,1,0,1
5717,Prime Video,0,0,0,0,0,1,0,1
5718,Prime Video,0,0,0,0,0,1,0,1
5719,Prime Video,0,0,0,0,1,0,0,1
5720,Prime Video,1,0,0,0,0,0,0,1
5721,Prime Video,0,0,0,1,0,0,0,1
5722,Prime Video,0,0,0,1,0,0,0,1
5723,Prime Video,0,0,0,1,0,0,0,1
5724,Prime Video,0,0,0,0,1,0,0,1
5725,Prime Video,0,0,0,0,0,1,0,1
5726,Prime Video,0,0,0,1,0,0,0,1
5727,Prime Video,0,0,0,1,0,0,0,1
5728,Prime Video,0,0,0,1,0,0,0,1
5729,Prime Video,0,0,0,0,0,1,0,1
5730,Prime Video,0,1,0,0,0,0,0,1
5731,Prime Video,0,0,0,0,0,1,0,1
5732,Prime Video,0,0,0,0,0,1,0,1
5733,Prime Video,0,0,0,1,0,0,0,1
5734,Prime Video,0,0,0,0,1,0,0,1
5735,Prime Video,0,0,0,1,0,0,0,1
5736,Prime Video,0,0,0,1,0,0,0,1
5737,Prime Video,0,0,0,1,0,0,0,1
5738,Prime Video,0,0,0,1,0,0,0,1
5739,Prime Video,0,0,0,0,0,1,0,1
5740,Prime Video,0,0,0,1,0,0,0,1
5741,Prime Video,0,0,0,0,1,0,0,1
5742,Prime Video,0,0,0,1,0,0,0,1
5743,Prime Video,0,0,0,0,0,1,0,1
5744,Prime Video,0,0,0,0,0,1,0,1
5745,Prime Video,0,0,0,0,0,1,0,1
5746,Prime Video,0,0,0,1,0,0,0,1
5747,Prime Video,0,1,0,0,0,0,0,1
5748,Prime Video,0,0,0,0,0,1,0,1
5749,Prime Video,0,0,0,1,0,0,0,1
5750,Prime Video,0,0,0,0,0,1,0,1
5751,Prime Video,0,0,0,0,0,1,0,1
5752,Prime Video,0,0,0,1,0,0,0,1
5753,Prime Video,0,0,0,1,0,0,0,1
5754,Prime Video,1,0,0,0,0,0,0,1
5755,Prime Video,0,0,0,0,0,1,0,1
5756,Prime Video,0,1,0,0,0,0,0,1
5757,Prime Video,0,0,0,0,0,1,0,1
5758,Prime Video,0,0,0,1,0,0,0,1
5759,Prime Video,0,1,0,0,0,0,0,1
5760,Prime Video,0,0,0,1,0,0,0,1
5761,Prime Video,1,0,0,0,0,0,0,1
5762,Prime Video,0,0,0,0,0,1,0,1
5763,Prime Video,1,0,0,0,0,0,1,0
5764,Prime Video,0,0,0,0,1,0,0,1
5765,Prime Video,0,0,0,0,0,1,0,1
5766,Prime Video,0,1,0,0,0,0,0,1
5767,Prime Video,0,0,0,0,0,1,0,1
5768,Prime Video,0,1,0,0,0,0,0,1
5769,Prime Video,0,1,0,0,0,0,0,1
5770,Prime Video,0,0,0,0,1,0,0,1
5771,Prime Video,0,0,0,0,0,1,0,1
5772,Prime Video,0,0,0,1,0,0,0,1
5773,Prime Video,0,1,0,0,0,0,0,1
5774,Prime Video,0,0,0,0,1,0,0,1
5775,Prime Video,0,0,0,1,0,0,0,1
5776,Prime Video,0,0,0,0,0,1,0,1
5777,Prime Video,0,0,0,1,0,0,0,1
5778,Prime Video,0,0,0,0,0,1,0,1
5779,Prime Video,0,0,0,1,0,0,0,1
5780,Prime Video,0,0,0,0,1,0,0,1
5781,Prime Video,0,1,0,0,0,0,0,1
5782,Prime Video,0,0,0,1,0,0,0,1
5783,Prime Video,0,0,0,1,0,0,0,1
5784,Prime Video,0,1,0,0,0,0,0,1
5785,Prime Video,0,0,0,1,0,0,0,1
5786,Prime Video,0,0,0,0,0,1,0,1
5787,Prime Video,0,0,0,1,0,0,0,1
5788,Prime Video,0,1,0,0,0,0,0,1
5789,Prime Video,0,0,0,1,0,0,0,1
5790,Prime Video,0,0,0,0,1,0,0,1
5791,Prime Video,0,0,0,0,0,1,0,1
5792,Prime Video,0,0,0,0,0,1,0,1
5793,Prime Video,0,0,0,1,0,0,0,1
5794,Prime Video,1,0,0,0,0,0,0,1
5795,Prime Video,0,0,0,1,0,0,0,1
5796,Prime Video,0,0,1,0,0,0,0,1
5797,Prime Video,0,0,0,0,0,1,0,1
5798,Prime Video,0,0,0,0,1,0,0,1
5799,Prime Video,0,0,0,0,0,1,0,1
5800,Prime Video,0,0,0,1,0,0,0,1
5801,Prime Video,0,0,0,0,0,1,0,1
5802,Prime Video,0,0,1,0,0,0,0,1
5803,Prime Video,0,0,0,0,0,1,0,1
5804,Prime Video,0,0,0,1,0,0,0,1
5805,Prime Video,0,0,0,1,0,0,0,1
5806,Prime Video,0,0,0,1,0,0,0,1
5807,Prime Video,0,0,0,1,0,0,0,1
5808,Prime Video,0,1,0,0,0,0,0,1
5809,Prime Video,0,1,0,0,0,0,0,1
5810,Prime Video,0,1,0,0,0,0,0,1
5811,Prime Video,0,0,0,1,0,0,0,1
5812,Prime Video,0,1,0,0,0,0,0,1
5813,Prime Video,0,0,0,1,0,0,0,1
5814,Prime Video,0,0,0,1,0,0,0,1
5815,Prime Video,0,0,0,1,0,0,0,1
5816,Prime Video,0,0,0,1,0,0,0,1
5817,Prime Video,0,0,0,0,0,1,0,1
5818,Prime Video,0,0,0,1,0,0,0,1
5819,Prime Video,0,0,0,1,0,0,0,1
5820,Prime Video,0,0,0,0,1,0,0,1
5821,Prime Video,0,0,0,0,1,0,0,1
5822,Prime Video,0,0,0,0,0,1,0,1
5823,Prime Video,0,0,0,0,0,1,0,1
5824,Prime Video,0,0,0,0,0,1,0,1
5825,Prime Video,0,0,0,1,0,0,0,1
5826,Prime Video,0,0,0,0,0,1,0,1
5827,Prime Video,0,0,0,0,0,1,0,1
5828,Prime Video,0,0,0,0,0,1,0,1
5829,Prime Video,1,0,0,0,0,0,0,1
5830,Prime Video,0,0,0,1,0,0,0,1
5831,Prime Video,0,0,0,0,0,1,0,1
5832,Prime Video,1,0,0,0,0,0,0,1
5833,Prime Video,0,0,0,1,0,0,0,1
5834,Prime Video,0,0,0,0,0,1,0,1
5835,Prime Video,0,0,0,1,0,0,0,1
5836,Prime Video,0,0,0,1,0,0,0,1
5837,Prime Video,0,0,1,0,0,0,0,1
5838,Prime Video,0,0,0,1,0,0,0,1
5839,Prime Video,0,0,0,0,0,1,0,1
5840,Prime Video,0,0,0,0,0,1,0,1
5841,Prime Video,0,0,0,1,0,0,0,1
5842,Prime Video,1,0,0,0,0,0,0,1
5843,Prime Video,0,0,0,0,0,1,0,1
5844,Prime Video,0,0,0,0,0,1,0,1
5845,Prime Video,0,0,0,0,0,1,0,1
5846,Prime Video,0,0,0,0,1,0,0,1
5847,Prime Video,0,0,1,0,0,0,0,1
5848,Prime Video,0,1,0,0,0,0,0,1
5849,Prime Video,0,0,0,1,0,0,0,1
5850,Prime Video,0,0,0,1,0,0,0,1
5851,Prime Video,0,0,0,0,0,1,0,1
5852,Prime Video,0,1,0,0,0,0,0,1
5853,Prime Video,0,0,0,0,1,0,0,1
5854,Prime Video,0,1,0,0,0,0,0,1
5855,Prime Video,0,0,0,0,1,0,0,1
5856,Prime Video,0,0,0,1,0,0,0,1
5857,Prime Video,0,0,0,0,0,1,0,1
5858,Prime Video,0,1,0,0,0,0,0,1
5859,Prime Video,0,0,0,0,0,1,0,1
5860,Prime Video,0,0,0,0,0,1,0,1
5861,Prime Video,0,0,0,0,0,1,0,1
5862,Prime Video,0,0,0,0,0,1,0,1
5863,Prime Video,0,0,0,0,0,1,0,1
5864,Prime Video,0,0,1,0,0,0,0,1
5865,Prime Video,0,0,0,1,0,0,0,1
5866,Prime Video,0,0,0,0,1,0,0,1
5867,Prime Video,0,0,0,0,0,1,0,1
5868,Prime Video,0,0,0,0,1,0,0,1
5869,Prime Video,0,0,0,1,0,0,0,1
5870,Prime Video,0,0,0,0,0,1,0,1
5871,Prime Video,0,0,0,0,0,1,0,1
5872,Prime Video,0,0,0,0,0,1,0,1
5873,Prime Video,0,0,0,0,1,0,0,1
5874,Prime Video,0,0,0,1,0,0,0,1
5875,Prime Video,0,0,0,1,0,0,0,1
5876,Prime Video,0,0,0,1,0,0,0,1
5877,Prime Video,0,0,0,0,0,1,0,1
5878,Prime Video,0,0,0,0,0,1,0,1
5879,Prime Video,0,0,0,0,1,0,0,1
5880,Prime Video,0,0,0,0,0,1,0,1
5881,Prime Video,0,0,0,1,0,0,0,1
5882,Prime Video,0,0,0,0,1,0,0,1
5883,Prime Video,0,0,0,1,0,0,0,1
5884,Prime Video,0,0,0,1,0,0,0,1
5885,Prime Video,0,0,0,0,0,1,0,1
5886,Prime Video,0,0,1,0,0,0,0,1
5887,Prime Video,0,0,0,0,0,1,0,1
5888,Prime Video,0,0,0,1,0,0,0,1
5889,Prime Video,0,0,0,1,0,0,0,1
5890,Prime Video,0,0,0,1,0,0,0,1
5891,Prime Video,0,0,0,0,0,1,0,1
5892,Prime Video,0,0,0,1,0,0,0,1
5893,Prime Video,0,0,0,1,0,0,0,1
5894,Prime Video,1,0,0,0,0,0,0,1
5895,Prime Video,0,0,0,1,0,0,0,1
5896,Prime Video,0,0,0,1,0,0,0,1
5897,Prime Video,0,1,0,0,0,0,0,1
5898,Prime Video,0,0,0,0,1,0,0,1
5899,Prime Video,0,0,1,0,0,0,0,1
5900,Prime Video,0,1,0,0,0,0,0,1
5901,Prime Video,0,0,0,0,0,1,0,1
5902,Prime Video,0,0,0,0,0,1,0,1
5903,Prime Video,0,0,0,0,0,1,0,1
5904,Prime Video,0,0,0,0,0,1,0,1
5905,Prime Video,0,0,0,1,0,0,0,1
5906,Prime Video,0,0,1,0,0,0,0,1
5907,Prime Video,1,0,0,0,0,0,0,1
5908,Prime Video,0,0,0,0,0,1,0,1
5909,Prime Video,0,0,0,0,0,1,0,1
5910,Prime Video,0,0,0,0,0,1,0,1
5911,Prime Video,0,0,0,0,0,1,0,1
5912,Prime Video,0,0,0,0,0,1,0,1
5913,Prime Video,0,0,0,0,0,1,0,1
5914,Prime Video,0,0,0,1,0,0,0,1
5915,Prime Video,1,0,0,0,0,0,0,1
5916,Prime Video,0,0,0,1,0,0,0,1
5917,Prime Video,0,0,0,0,0,1,0,1
5918,Prime Video,0,0,0,0,1,0,0,1
5919,Prime Video,0,0,0,0,1,0,0,1
5920,Prime Video,0,0,0,0,0,1,0,1
5921,Prime Video,0,0,0,0,0,1,0,1
5922,Prime Video,0,0,0,1,0,0,0,1
5923,Prime Video,0,0,0,1,0,0,0,1
5924,Prime Video,0,1,0,0,0,0,0,1
5925,Prime Video,0,0,0,1,0,0,0,1
5926,Prime Video,0,0,0,1,0,0,0,1
5927,Prime Video,0,0,0,0,0,1,0,1
5928,Prime Video,0,0,0,0,0,1,0,1
5929,Prime Video,0,1,0,0,0,0,0,1
5930,Prime Video,0,0,0,0,0,1,0,1
5931,Prime Video,0,0,0,0,0,1,0,1
5932,Prime Video,0,0,0,0,0,1,0,1
5933,Prime Video,0,0,0,0,0,1,0,1
5934,Prime Video,0,0,0,0,0,1,0,1
5935,Prime Video,0,0,0,1,0,0,0,1
5936,Prime Video,0,0,1,0,0,0,0,1
5937,Prime Video,0,0,0,0,0,1,0,1
5938,Prime Video,0,0,0,0,0,1,0,1
5939,Prime Video,0,0,0,1,0,0,0,1
5940,Prime Video,1,0,0,0,0,0,0,1
5941,Prime Video,0,0,0,0,0,1,0,1
5942,Prime Video,1,0,0,0,0,0,0,1
5943,Prime Video,0,0,0,0,0,1,0,1
5944,Prime Video,0,0,0,0,0,1,0,1
5945,Prime Video,0,0,0,0,0,1,0,1
5946,Prime Video,0,0,0,1,0,0,0,1
5947,Prime Video,0,1,0,0,0,0,0,1
5948,Prime Video,0,0,0,1,0,0,0,1
5949,Prime Video,0,0,0,0,0,1,0,1
5950,Prime Video,0,0,0,0,0,1,0,1
5951,Prime Video,0,0,0,1,0,0,0,1
5952,Prime Video,0,0,0,0,0,1,0,1
5953,Prime Video,1,0,0,0,0,0,0,1
5954,Prime Video,0,0,0,1,0,0,0,1
